,Madde,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28
220,Saat,3.925630804286784,7.754708279979705,2.935269687886577,0.730291606896083,0.425092180794695,1.2438986517016248,2.102527764943396,0.5637224437590627,1.0580138775114323,-1.6894071261672194,0.48077957002166105,2.516216930235582,0.9630918702622115
221,Sabun,7.329493507881857,11.689790972093284,0.6699893092010134,0.36514346553155885,0.6843165533672257,0.4907097468671573,1.594131205756022,0.9726708403174023,0.9987033853303906,0.6677256806414844,3.0476323544957884,2.4095408425999665,2.5170248883399027
222,Sakatat,2.1860212283470792,-0.5299290292006376,2.2718404333814,2.4754238567115783,-2.0803161150313776,-2.2882270322769904,-4.44796857641988,2.1563237886542908,-0.6269962169668797,3.1844797428417726,0.9374714681179341,3.2459298871969855,3.606050211867573
223,Sakız,11.091908215524548,3.406588947216882,2.5213220064318254,-0.04772982292755579,-1.350635452278337,-0.5183333177432914,-0.4182507253651879,-1.6852420731921502,1.891395504266491,-2.0305807755211736,6.704855339772142,-0.6286267175478089,1.6841311457878705
224,Salam,5.228891852456563,4.669221950631974,0.5726162627682774,5.146125795261569,-0.08806243614737364,0.36948607934479405,-0.22363659188778806,-1.835615968837312,7.451883756155087,3.294775142478823,0.2159982362017976,7.8668493511780735,6.104869176756999
225,Salatalık,-9.031412397863258,5.872243519622411,-20.439969331172534,-32.16909581888413,-3.490475081013178,-10.375545267507025,27.364119537840704,5.240663187086225,9.098977596947622,-22.141891296484275,30.852385639418923,67.69077449625331,77.11859298213118
226,Salça,1.612508962025938,0.635811567784117,0.38105562608246046,0.6105731665479563,0.3158363561871491,2.746132365917875,6.108278674175471,6.8854306835613555,4.210705160253347,2.406075508846217,0.49705466347746974,3.0825454706710387,1.6887518633050602
227,Sarımsak,0.9578771835212496,15.893921440888125,4.5756895889670135,-0.4464990430182003,-12.442625632709092,-5.708024400096489,-2.8928924767636977,11.337074040299733,21.890201760801897,-2.7792428451777984,4.854058634629976,-2.849517542237001,4.397133108270268
228,Saç Bakım Ürünleri,3.290029171157549,3.3522316435418364,-1.0500764542462848,0.19991582262759433,0.7048648610870067,1.130919847978351,1.7787508361601034,1.3260757865785955,1.2085961117560773,-0.7994354750386568,2.4535761568962977,1.6591015000619214,1.4346008293143697
229,Scooter (Çocuk),4.1308759545048535,1.8264513100630042,0.9072230087009858,2.170342966333849,0.027203919048557346,1.6581898701137021,-0.19755404803629695,1.6099245640306847,0.49625415786203053,-0.79743582627122,1.3543352011216925,2.2548076327696176,0.225049670996591
230,Sehpa,2.6484687543800733,24.37219020875101,1.1202023737383549,-0.8596065519378193,1.134552534463129,0.1504492865301854,0.5571917897586154,2.329596269481904,2.912379271262555,2.05775754220745,2.1877089153589546,4.712830487277686,3.0141110879225774
231,Sirke,11.099716860282438,4.81599488078468,1.9034525845825545,-2.215711404487508,-0.3852075320465387,4.184492072039125,2.4106287545743843,6.275714909086538,2.263201676039439,1.240601936201613,-2.4151750426811502,4.930824882349993,-0.8498895584873212
232,Sivri Biber,5.038219190317239,29.16524770161102,-17.338317774735902,-55.03950289378932,-24.16166520784109,32.67380506061524,-24.087419010593447,38.73417509838741,20.327454418784853,-19.75287848756174,-5.911797811202857,29.371639091766454,58.298988471763415
233,Soba,13.712902964567064,2.475355631389764,1.1792779617376015,0.09456360849180445,1.41945267380843,2.192633122811305,2.3023765829829124,2.0265416691639837,1.8149527528166676,-2.1048913700626892,3.571962694742692,2.3406358912470893,0.830961835609445
234,Sosis,4.047552185085346,5.479833604794959,0.699620706462567,4.751625129792458,2.984201780321216,0.5212372305313462,-0.1269673165412044,1.9635527059810753,5.006359248064607,3.558135725067424,-0.3008579445735293,5.308114437188904,6.384778335645125
235,Soğuk Çay,9.668127526376402,2.2131447163816986,1.241174844591053,-0.4391594988817027,5.59304654252939,3.0084439048742917,0.9400762560461073,2.295955592636756,1.5585074220511475,2.9271079293998747,0.7553022749751337,6.6866626216780745,2.2227257454478844
236,Soğuk İçecekler (Servis edilen),-0.8635326131951948,-0.0337773678360187,1.7353251832967098,0.5305961154002947,2.404160479555051,0.7741461969288821,-0.10262069341016034,-4.701455595520065,1.0484331697723226,0.8186911891050475,1.4843884673048757,5.944245768465861,0.6374106598455942
237,Spor Ayakkabısı (Erkek için),7.74386112999188,9.293461393477266,4.928059415821684,0.41087080803934306,-0.18299865101214507,-0.6833483749031366,-6.259924996640375,3.7014917063280084,3.356433037143658,-0.24856435048842274,0.2623085756189969,1.9238941961033262,-1.811269151175876
238,Spor Ayakkabısı (Kadın için),6.244371249859393,7.57192688329007,3.812824487220512,-0.31143617911975063,-1.0074272256666017,-0.697105918347507,-6.28234976055595,2.6331758619936307,2.828912076783574,-1.329944779804515,-0.15692204090030915,1.5151073058271347,-3.426119181702203
239,Spor Ayakkabısı (Çocuk için),4.822869089972603,6.739062301721388,3.4588381388440226,-1.2196667939698758,-0.4460563587860844,-0.038487791616270695,-5.964583349916186,3.6541291169502443,1.827980329852208,-0.026858409695573737,0.6449036218918458,0.6687899655059226,-2.6187830000274137
240,Sporla İlgili Aletler (Futbol Topu),20.839532460613206,6.5629110390424295,1.1065542752196178,1.9068896959924864,0.8121589592672729,0.904695816295642,2.0474290680110308,-0.41138950298708066,1.969642397159732,-0.3447912522474117,0.38138346670981704,1.2496694919715834,0.7861968212605541
241,Stor Perde,95.93520985502717,17.48819353701725,-2.00643791456947,21.99129526049932,1.544030341484115,-1.2378678249025499,1.7948697446416695,-0.12134421536799112,0.29249276780121125,-0.31732708983833735,-1.9907114200460208,0.9738915386853675,0.6581629140768874
242,Su,3.7757632078241787,2.2757755309895655,0.9605861092337298,3.2791697566711964,1.2623689573715957,4.113144863651108,3.7285268394720017,4.311376167067937,1.731519864865172,1.0432736875970017,0.18695650743307812,1.8785003705646064,-1.163546582481112
243,Su Faturası,6.735140800228168,1.5802729006886285,1.230956509607961,5.287752396669698,4.5877165630499706,1.2065902208431734,1.2035861217826627,1.4948607988558127,1.6916950156999233,1.6168243915236413,0.6985110261432004,0.49100236469536984,1.4513642429229145
244,Sucuk,5.711786017879805,1.7419138635162312,1.9918002635104015,4.698471082508071,-1.569660045231469,0.8112080641420771,1.065315587096194,-0.26281308636656453,6.252768890210558,4.839924014564256,2.4840517956045582,7.690114140791682,5.4972145354059805
245,Sweatshirt (Erkek için),5.878419518856903,8.931528221636098,1.324081674159605,1.1580808803208775,0.17736824860652423,1.576661837774962,-4.860794780248057,1.6636326902767395,6.538240338718215,-1.5320373777928942,1.155218775082556,2.2686793451809573,-5.6002940388773625
246,Sweatshirt (Kadın için),4.015991882397318,6.449101203841945,1.568719138108099,-0.12593398676354894,0.044661798629008764,2.6982975414285404,-0.9718348143942457,0.24300213422285832,4.8922997279365665,-2.5549570583127013,-1.6408087060120202,1.1070956742646798,-2.7586140483013555
247,Sweatshirt (Çocuk için),4.169199296822579,13.583358856886306,5.7467389226899535,-0.8866447867578287,-2.121057917333291,-0.9155088838072367,-0.738166872301449,0.6209690158393233,-1.4181531338712916,-6.696498717027033,2.3832233063717734,0.7306148092029119,-2.3718410082105343
248,Sürücü Eğitim Kurs Ücreti,15.354158025293628,-1.2283925510007232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.006487574700059,13.760652242823035
249,Süt,10.92995199111284,2.6097968927495385,0.6852476148569986,-0.09408773468283504,-1.1302270328217845,-0.11100793660551167,3.912852357195762,1.3286134296929264,5.676366949950551,2.9642782868216866,1.2717264594737765,3.4810560719603867,9.454548299238464
250,Sıcak İçecek Makinaları,7.442769871053434,3.675861114710721,0.6508472231476548,2.023265244602679,0.6839740729092103,1.0690777476032531,2.311100957194956,2.092288024851374,0.9333349112647715,-0.31252381435664667,-0.43701408079150905,1.7424772175276937,-0.31742531103228777
251,Sıcak İçecekler (Servis edilen),-1.1473628697379334,-0.4208990543964508,0.7035519671637847,0.1069879550571251,1.5213061630190428,0.8548941163965651,1.3350935359222715,1.49957333595232,0.9534911048927563,1.4717337541842346,2.1177929777202342,6.434987812624415,0.6754417895168174
252,Tablet (Bilgisayar),0.9397713350227654,1.0473811346049189,1.1507848432917855,-0.8637293371955623,-1.256186358270761,-0.1899817669428372,0.6657683325945296,0.9819091904447852,2.4012619494554466,0.7537161260237291,1.7156599240854442,1.4148286316860492,0.7922603392997996
253,Tahin,3.6222602612506316,1.89699192261652,0.37137039925254633,-0.3579004604353453,1.9176882684812657,-0.09603775156777905,-0.03378841824410728,-1.3479896305594874,2.753373322560737,-1.4289071900439598,0.16274316369011554,4.158062868125034,-0.053973950484781374
254,Tahin Helvası,6.746508351738667,0.7919898846970863,1.2017855668614796,1.3924170398922353,0.36234462775504017,-2.355009677514197,2.4344188125106747,1.9316392060554577,4.920356694886818,2.822671642016572,4.83770813118205,5.4039358801201365,-0.5844306770110608
255,Tahıl Gevreği,3.0200597755291936,4.246347602231926,3.752711521388119,4.051682497384701,0.9840393109148415,-1.4886196812886943,2.234750660286622,0.07032551946941634,7.628981303649129,5.515065458450952,-2.5262677826359603,7.41512305241141,-1.69224769330657
256,Takım Elbise (Erkek için),3.1195643371575654,3.6452918325576844,0.3431511085657535,4.118553749456555,1.4889834854880712,1.385902631457081,-2.0032075015273043,0.8188701960766043,1.565349495490298,1.04379431898185,1.8164536649146745,1.7399841023578055,-2.0598616990500975
257,Tavuk Eti,0.35041065054000065,2.7890542268863783,4.827668617579151,-1.3787686041754954,-0.9099648118869208,-0.82325155292855,-0.6247404143793434,5.7284095830334225,-0.04509858262802258,-4.091590207438123,2.145166070328264,4.325243661168066,-2.33162213604205
258,Tayt (Çocuk için),10.408612638242198,6.369432371566464,-2.0452564907812443,1.5517023563424104,-5.022533109686544,-3.215654614771357,-9.922714170969405,-0.3058055746395949,1.207470739702532,-1.9595326074861807,1.1845263467324951,4.718997959618432,0.4770785753270057
259,Taze Fasulye,-8.881086403294159,19.49415533886889,-9.400408481781497,-38.445280185810105,-26.792420741477674,0.11369488814807482,1.9730278759060527,5.645770265915906,-6.791888209023888,-5.402277997130078,-0.24800942947824645,38.39528978327378,32.39407982897505
260,Teflon Mutfak Eşyaları,2.1044607930212234,1.2705257842388962,0.6284805723886677,3.608170132310673,0.6378451932371076,0.5347587720741398,1.7974520177382658,1.6036436079800431,1.001269417107875,1.7199812489987254,8.92644889297285,3.191210886629503,2.1619363465224195
261,Tek Masa,1.9161309290534279,1.5539306502344807,1.4253227660345313,1.0372899997999507,2.445320176620691,1.1228699821168586,0.8763221490587059,1.8943927062077703,2.1126060675039193,-0.0704483913675169,-0.10356553336640095,3.4332578613839093,4.31159346775436
262,Tek Sandalye,-0.7833975948142835,-2.4824086699831938,-0.763214103394505,-2.121015967924489,2.8445554405496454,0.5572596681494568,-0.5181561167911908,1.6113027170277627,0.6978997300506773,-0.7130612004980219,-0.8390304886871092,6.131822767327222,2.8771084945896197
263,Telefon Ekipmanları (Cep Telefonu),-0.2799921480775791,0.2251008436269908,1.1527647445852107,-0.9008228532245588,-0.7152092130426779,0.4722449317181132,0.9626923075097604,1.335001268718372,0.30265034701761895,-1.2793451401599376,0.5297496894074216,0.7965187672330343,-0.1250648582949765
264,Telefon Onarım Ücreti,-3.2771888362980284,1.5871275781396355,3.0677358313578207,5.919022779795968,0.3614520368307783,1.4716219483656312,0.9424156942759998,16.323363193647864,-1.7535582665005989,4.735539285820023,3.5007610350075824,5.8823529411764275,-1.1102230246251565e-14
265,Televizyon,0.1332716050676641,-0.1813159143921328,1.465273426843683,4.537528477975417,0.6522960596003102,0.10041621301759562,0.2615931183674647,-0.4107551721766467,0.6970976064426093,-0.8181579389279547,1.3794884183571554,2.299169626923847,0.2480447401865038
266,Tereyağı (Kahvaltılık),10.309960855160426,2.055292098828887,2.663471352492053,0.44089544219299004,-0.2726101334517228,-1.4078525297792521,2.7077042493281356,5.745031087055841,4.00665212113549,5.318273302410947,-0.5415683087790946,3.5572665559583827,7.788741590116667
267,Terlik (Kadın için),7.3588517827000155,4.292976580063579,0.8148064691887225,2.570387087483894,1.0153286340016,0.3234857916218026,-4.10384733423228,1.5241269511173217,2.626707219947688,0.7284236263636945,0.5743012157613636,1.002460525915927,-4.354367757644267
268,Test Kitapları,4.06168305379595,2.535034208138298,3.2580293362689527,-0.6118195675532512,-0.2724381731164627,1.450068855336406,1.2450360390554582,2.0776401048373305,1.133299702800028,-0.6543221090225648,2.6489090112149283,2.327283284002535,0.8263883887520307
269,Tişört (Erkek için),4.277045252187994,5.693099393046741,1.1432225795987572,-0.8868981112456042,1.8254771708489104,1.0939971583056263,-5.813781926492966,1.768876667572461,14.391101673277372,-0.25913337758329824,0.9344596621158052,3.039860654645987,-3.789071721069898
270,Tişört (Kadın için),4.875874241999445,7.3004872086732675,0.535187566533657,-0.873725233061895,0.5009509995349326,0.3427174253421317,-5.5535169378281735,-0.23356350464643905,16.146190673330896,-0.4016785874179307,0.40795599959302375,2.3004552827106117,-3.9079016133415245
271,Tişört (Çocuk için),3.9177278258665016,6.6772068501463,0.9166903206591526,1.80622735422169,-1.316676166790065,-0.05665031665799125,-3.958976772885592,0.7675898072810217,3.4574813067950183,-3.257571540599047,2.3926786986691706,1.4870407908750938,-2.141510254170015
272,Toz Şeker,0.8282737241805282,1.9701356181565766,1.3072136862794848,1.3036513326074584,0.03404584520614318,-0.03236279829406108,0.16896899317033753,2.7726078414548105,0.3551338218024558,0.14652289244687644,-0.057281796862695966,1.1661883531357553,0.4064053771700049
273,Tramvay Ücreti,10.069408738391061,-0.024672693029825776,0.0,0.0,0.0,1.2212864631443887,0.40218367295996593,8.448724547621666,4.046155536728979,0.0,0.7798862397152773,7.898433024048179,2.8270833333333245
274,Tulum Peyniri,0.8132794281082711,-0.128318964085683,1.505184878608934,1.7918561106664121,-0.6529970829725174,0.2957510832379828,-0.0992772458657254,1.1295053532744292,1.9481375315702376,-1.4797479913112088,7.026320407876874,0.5842381207463498,4.925220584854384
275,Turşu,6.663155748825167,1.1879423813279333,1.2650762509638813,-0.4184142044572514,-0.5820270627590496,2.0879450858346082,11.771501616480041,0.6437977259417416,5.6856727250828465,2.6951316348676535,0.9933893878948163,-0.1808765534752732,3.1313094809010122
276,Tuvalet Kağıdı,15.826085283152658,-0.0733407861222668,1.485174063258099,1.4898213103911706,-0.660425127248232,1.0716999452057951,1.2819372751578184,0.366818544066172,1.394821635990029,3.145713043954146,2.5545991835022264,1.7734906119249105,1.9181559932136216
277,Tuvalet ve Güzellik Sabunu,1.2765415421941873,-0.082940135557652,-2.272497879796964,-14.696199775418428,-0.006513821887621507,-0.013800574458888715,0.8672444621531605,1.2348441771105723,-3.7706082377896077,-2.1744221434354394,5.174540639445713,-5.124720843464647,0.3148698075191747
278,Tuz,3.8168135110840495,8.283141075735333,1.3303963509895933,1.0060783339487678,-0.5419919175283727,1.1400183963457655,0.04616956765570723,-0.032452659397830264,8.279887909635164,2.4262708693667534,4.066828421620627,-1.3854728889026058,3.285479033811911
279,Tül,6.618553310316022,3.702170650713388,-0.8629380821657762,1.6240289565736976,-1.0186455839774955,-0.20194565704688694,1.9490476012044011,6.746078228142149,7.068344063965015,1.6276583312954118,3.389993590079299,1.6358654990988208,2.6105272725850392
280,Tüp Gaz Ücreti,4.864213520219929,0.48029493847796534,1.5075376884421177,0.0,0.0,2.0255812178983756,1.89032981587971,0.9343569699860943,4.292137381924466,0.3741358814219664,3.8064350321234564,1.2874887216616004,7.943077482085137
281,Tıraş Malzemeleri,7.975960156531081,5.515990224902212,0.6454900528400254,2.007358247477753,1.048024390190716,-0.29737287471136575,3.396066064065084,1.8648218587541399,0.9591494682358537,-0.00013561852687526965,1.4058157485142164,3.64945866819697,0.8149786733037345
282,Veteriner Ücreti,6.6026026028953355,-0.024672693029881287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07441381093499,0.0
283,Yastık,3.808903657350071,1.4260995325015013,-1.8132760755212862,-1.8035509777842296,0.4940892892838944,1.7684370095292223,1.329518605470592,1.2297233860923074,2.445811733138137,-0.9022181888730385,4.364623614386143,2.521311797689907,2.5448906296258733
284,Yatak (Tek Kişilik),7.996621205383381,4.0609302458973096,-0.24133110047277473,0.3410149883028568,1.5775005006609222,4.7132954974757,1.9793906705876108,0.5100060295545328,1.0383293653254189,4.575631689484672,4.840613925663528,6.420038850717846,5.580147072605735
285,Yatak (Çift Kişilik),3.835868945073684,1.7922515583743914,1.1339616925496898,0.6376202988633395,0.4243451822806277,5.402634498027781,2.1717657438467652,1.7430237722885877,-0.1821417963650207,-2.156533939793015,3.980595552467725,4.854768743013271,5.415401290718358
286,Yatak Bazası,7.066493479902913,2.23647684693582,0.03622286936924013,2.154246597697429,0.683853439343185,4.7801443590890225,2.470713155509263,3.957128324364012,-1.3496036521155275,-1.6451434930063513,1.4939870990547943,6.374380469630703,2.068135250418479
287,Yatak Odası Takımı,4.093124108545343,0.4389230035872105,-1.0336500299346074,0.3264768656749073,1.307157183678509,0.05856125572762938,0.6064323717232423,-0.117886094903763,-0.47405144944787647,-1.5067526389011543,3.3556871062341287,4.597642278408354,2.8473270960574504
288,Yatak Örtüsü,1.0478824766066097,3.6746509130184846,-0.13368969697900024,0.00510874269117334,-0.28345524944627387,0.5079462832645598,2.8515175975015294,1.8328652023615666,1.1888945602355872,-1.450182176444803,0.2368799709293823,2.3299274556588534,1.5391143783467731
289,Yemek Odası Takımı,10.258179142685165,12.043912378154742,-8.46827030463464,-1.7783018864424127,0.7568056124587663,0.3149537738705632,0.23833691085666242,1.0893733436842634,-2.088492382691476,3.5865948660702474,1.3920910469940484,1.3878224842178488,-0.5265017809867545
290,Yer Fıstığı,-1.5853710767003482,-1.5489429343373828,0.8907597442330051,2.6763917747726573,2.0957838340513124,0.9628998047776394,0.34285863200274047,3.4046541778023798,3.915735633164008,1.4015401635311342,0.05230665565427728,1.7318319746785216,3.8276066004276688
291,Yer ve Duvar Döşemesi,8.488019886944208,9.594405928409099,7.290911018605417,10.200638902274338,3.7009220468643855,1.203182589975671,0.8872426708907311,1.1842977664849874,0.7346553460167549,-0.06442727342128585,2.49491669731845,1.4431504835455522,1.5697691214513365
292,Yorgan,3.3463393295395605,2.786263995652094,0.23360085972221611,1.7603083041273004,1.0892552336149608,0.8299192706354708,-0.21069514815739154,1.0892742983193981,2.9314778238771044,-0.1141582444065703,1.0060059209366257,3.2359143955013714,1.1827482891500707
293,Yoğurt,11.837310946569236,1.3649870406267306,-0.025894808296422767,-0.5703213937393148,-0.6670437915658023,0.9785537538617772,5.036583091276814,3.959203360385799,3.620937462406526,1.3051420698080962,0.5274063545893437,2.8767152100871662,9.29253269709327
294,Yumurta,2.906419410291594,4.302588134849739,8.554157637161431,-8.284224309827648,-3.9437082320203487,-0.2015992311897974,1.2587969520716946,14.351408036115277,6.004277811627556,-2.5493713497326986,-0.2389121475639966,0.2280926973727837,-0.13654499589831337
295,Zeytin,2.6232061495292447,3.463128493747347,2.682899133004879,0.8698409371561855,0.12794607342012654,-0.1511470785820035,1.6667554512533211,1.5243799781471612,3.0260376779142284,3.5601807781757477,6.235385257004178,3.2306061333750025,1.8869793894511044
296,Zeytinyağı,-0.4713745092395194,0.3365504015340193,0.04660808104846037,1.2152700080246381,-0.682320753367438,-0.28350982935198,-0.987832536571398,7.541966255338117,5.976054451922308,4.536258045459451,1.5764719445103381,1.5652444464905546,1.334208182654395
297,Çamaşır Makinesi,1.6447396284360094,1.6273769648431413,1.3088440148324665,0.9571899472035739,0.1941581577267426,1.7226419757882416,0.8242754363663174,0.016056714428236418,0.3001587378323567,0.027374499704757582,1.4907053430398332,3.3602652756193008,0.4406546920291965
298,Çamaşır İçin Temizlik ve Bakım Ürünleri,3.7836472779441577,2.121800748081859,1.4108864853892067,1.6619577760993876,0.09605682656312897,0.6613480228651714,2.046271982287262,1.1221090723809723,1.6943001045336414,-1.0166496385341839,0.3829797947268565,2.168225071574903,1.3400818436228423
299,Çanta (Kadın İçin),7.758585497212578,9.669280617111763,2.7330453480201466,-0.38432582708234353,0.7819583235621375,1.141553296152975,-0.3057886734206261,1.5739553293554698,4.371777475118632,0.30147281863390774,1.2119901757541296,0.897610364193846,-0.7459032376116226
300,Çarliston Biber,-1.8823788563135047,5.94208763248445,-17.00074145868865,-42.23147858243577,-19.698356867755617,41.52181588649515,-26.38751060359361,57.0418771352212,17.7720196614805,-19.343642257110684,-20.534161440566546,57.76644747873354,76.5959581623766
301,Çay,0.353541930945922,0.24662972527278448,0.8858020524692867,0.2187946463167334,0.3967552614342562,2.8714603362898883,6.194140607044574,4.570370570470383,5.993227743302154,2.6916210354889003,1.8238151406824166,2.4646451162747995,0.460171580511215
302,Çelik Mutfak Eşyaları,3.0747288194783895,2.854750362417202,0.059985967993436695,0.19796354407528582,0.05142793397592271,-0.07562910419962598,1.3048360626768396,1.3587267260977587,0.5295755689404658,-1.2653176554675016,1.5891711630797944,2.9702541813369177,2.3685747980032756
303,Çikolata Krem,3.2981119287880167,3.8893631398053463,4.578903517866695,2.8855270598384664,1.8651459741101606,0.3193170231749587,5.106862730487283,-1.0474076919714137,5.993945225910879,1.87945072407798,2.584488916643024,1.4842203613497196,0.5774839920324459
304,Çikolata Tablet,5.565879870778279,6.036925421946893,-0.06699868088644312,2.790869447788902,0.4839042906278568,-0.0904273300466607,3.1262790700490317,-1.8993545379037746,6.451611413531655,-0.5768622653281485,-4.037627867218263,5.72997913990243,2.625706867582367
305,Çilek,7.507167244398105,13.914976072861784,-8.08893753800084,6.672779574668852,-10.27347688528355,2.8583077552276626,1.4554122311048356,1.189136497151888,-3.614661749993686,10.30044494685467,-5.899623847745861,3.1912852446521534,2.850540627809217
306,Çiğ Köfte,-0.008223554685815593,-0.02467269302983688,0.0,1.112803906776061,3.608056513066682,2.4903849795090416,-1.847833987224301,-2.584102435183655,5.3153913782378215,1.1779125086298858,0.9864137932659167,5.22072941888827,2.665478195878701
307,Çocuk Kitapları,3.800680061432171,2.6052673152798134,0.1869002330735281,0.1437061104031967,-1.214799724838278,0.9434419506713976,0.8170445047138264,2.770503161179838,1.8577660645931804,-1.1365197365454272,2.683045641451276,2.230851744398632,3.0493700321377437
308,Çorap (Erkek için),6.59726701900436,5.685047461160475,-0.30301066473552574,0.570471639196013,0.6281899758685094,1.4172247945530625,0.0,0.0,-1.653460917501104,-2.650320487457314,-0.5389896508465442,9.252860241265616,-3.8809021299678674
309,Çorap (Kadın için),13.788486038049296,8.024328893383913,-0.20989093265346703,3.038132917261893,3.6004789035670504,2.205715217154891,-2.200426325332594,1.5118542078847774,0.9102319962499994,-0.6476267389225354,-1.1079006836315575,7.527765450561064,-1.9621774526389246
310,Çorap (Çocuk için),6.537723275984542,8.147134269994027,-0.7052420816644034,1.8626221418481137,2.1370247329420167,2.3466596345924184,-6.60573999131937,0.43611985379063967,0.5871755827224101,-1.7193668319548827,1.1076472398054538,3.5383523690254437,0.7516956267889063
311,Çorbalar,7.106817686350331,4.011693132100502,2.041249094014419,10.807571954167283,2.2910055539113294,0.1614758712560338,-2.194142795067211,-18.0896755667339,2.867581434628441,1.4849227567386158,2.375817778022049,4.826554542853878,3.092475834075681
312,Örgü Yünü,3.275304956817693,3.6439680364395155,0.604297525378894,0.5519897876271607,1.2694523967649918,0.293550909246032,0.3201087454366647,2.4944437629279337,-1.618866295215493,-5.65134922089131,1.3797384912380695,1.0669808295200367,3.5825076021275826
313,Özel Lise Ücreti,8.534467619551677,17.751953177533085,0.0,0.0,0.0,10.276744844413965,0.0,0.0,0.0,0.0,0.0,5.263157894736814,3.3333333333333437
314,Özel Üniversite Ücreti,11.984843733852824,2.047814583406682,0.0,0.0,0.3777159137296815,-7.060640960787623e-09,-7.766705056866385e-08,73.44599999999998,0.0,0.0,0.0,0.0,0.0
315,Özel İlköğretim Ücreti,-0.44488359225823837,-0.638698262741999,0.057473855394851725,0.056318624870210776,0.0,-0.0018724343011422562,0.0,16.93083333333336,1.1708918484973463,0.0,0.0,15.234458729204325,4.07407407407403
316,Ütü,5.023554059617896,2.6419993081334914,0.7740965643304953,1.6757173401309888,0.9690310484091968,0.8641167725629506,4.623253375338865,2.122552771320585,1.8949270611810842,-0.4411568202274063,1.9113097976144022,2.507472728856741,-1.0115829322149383
317,Üzüm,7.507167244398083,13.914976072862029,9.76772473498122,14.997224104899253,-2.488750680931473,-9.54824216562561,-6.230660802941889,-13.554972995298586,-2.795332236093484,13.345208412922682,-5.899623847745783,3.1912852446520423,2.850540627809206
318,İç Çamaşırı (Erkek için),4.213771424920343,2.3245389253388815,-0.6012691245825486,1.7203838338399446,2.6960539799901095,1.0215934067109744,-3.951487116292607,1.093107376219149,4.625804475765705,-0.739536731419288,1.4285486503978762,5.488740139547188,-15.032967651090217
319,İç Çamaşırı (Kadın için),7.895022609418967,10.639202643084001,1.3571670640448952,2.3369791477843904,1.6317201651247393,-0.7802080500443509,-2.141632778689595,0.7133194429246092,2.2866472085278478,-4.899509062177376,2.0401634991532136,8.689677914823912,0.8924246802638369
320,İç çamaşırı (Çocuk için),4.687115296267241,0.5855739998614551,0.20502193834068816,2.3544249848577836,3.1253873580377567,3.4173729682289267,-8.262539858387886,-0.0448588516900994,-0.8672060992456765,-3.1245851314840034,3.159812601959988,1.7392242946158376,0.9235796259928541
321,Şeftali,7.50716724439775,13.91497607286194,9.767724734980598,14.997224104899765,-10.818979418294683,-14.143644535477017,-6.6518523288634945,14.709882596006185,-13.48559669537035,10.30044494685467,-5.899623847745927,3.191285244652109,2.850540627809195
322,Şehriye,3.9299815652165337,-0.7862437051072368,-0.5095768813794033,3.536460811916542,-1.228627688434858,0.9666679711065607,2.7690261146227524,-0.2614026005694825,6.6737169715775035,6.611363232452794,0.09117797116833248,0.6170148193869629,1.5405234086437458
323,Şemsiye,33.39043030168405,6.8496128707538295,0.9081051484851166,1.913007530303168,-1.9448438669375623,1.0005635169700877,5.073959548551099,2.356485146864018,5.583076851146895,0.8861061367448908,2.1273332551644764,0.0,
324,Otel Ücreti,26.961116466686576,21.122072948791892,14.402989633435027,23.88417931990481,12.88078013650129,10.00632331727851,5.425368365200645,-5.401288802692061,-5.762782756055618,-6.482317470858712,-3.048487791787846,5.884193703953211,0.6091245720009686
325,Otomobil (Elektrikli),0.0,0.03624041181811144,2.9095035740745345,2.9703302859636738,1.3168879252089871,3.159831110222422,12.541367622799072,1.0393086650372307,3.580586139042641,0.03644496160333244,0.22848296520618927,2.808060915485533,0.3845290123767997
326,İnternet Ücreti,-0.008223554685826695,-0.02467269302989239,0.006485640263198533,0.012112305769229614,0.17969093023759708,0.878733618384886,3.824933240685602,1.3968880491513014,-0.17986260943130272,1.911034174483528,0.08412901567909081,4.842911272668515,4.144822017510386
327,Uçak Bileti Ücreti,-9.488399762046363,-18.131777850805108,42.097340692423415,5.120900904412862,12.361399137765016,14.990595020321408,-2.872141061794109,-6.681926943415473,-2.865919480680934,14.151118129732577,-30.51959752899308,51.65821603851879,5.6102028929380765
328,Vapur Bilet Ücreti ,2.7027027027026973,0.0,0.2517162471395551,-0.00603080679515422,0.045908411017903106,2.1305494683916626,0.09128125447668278,10.26277725383633,15.617120044788635,0.000476261498505437,-0.006230629875814131,1.1596311308082807,-0.016452979651654376
329,Şehirlerarası Otobüs Ücreti ,9.398604073047201,1.031288236322303,3.8321799307958315,-0.004886196770326201,18.10147089496055,0.9473805639041544,-0.5527943165590243,-2.4153111974195007,-4.0939316163852935,2.557027276658075,-2.2753512554400834,3.680575275276321,2.1162681525581983
330,Bira,0.0,0.0,0.0,0.0,0.0,7.323162007542527,1.7956495696485941,0.0,0.0,0.0,0.0,15.480150000000048,0.582827438308664
