,Mevsimlik Ürünler Hariç TÜFE,TÜFE B,TÜFE C,TÜFE D,TÜFE E,TÜFE F,Mallar,Enerji,Gıda ve alkolsüz içecekler,Taze meyve ve sebze,İşlenmemiş gıda,Diğer işlenmemiş gıda,İşlenmiş Gıda,Ekmek ve tahıllar,Diğer işlenmiş gıda,Enerji ve gıda dışı mallar,Temel mallar,Giyim ve ayakkabı,Dayanıklı Mallar (altın hariç),Diğer Temel Mallar,"Alkollü içecekler, tütün ve altın",Hizmet,Kira,Lokanta ve oteller,Ulaştırma hizmetleri,Haberleşme hizmetleri,Diğer hizmetler
2025-01-31,104.06062460643842,104.17003027856593,104.045554233079,104.55232974008358,103.99232770507906,102.83032472194594,102.8494436907721,106.90399617624733,102.69804309669424,96.23753140411765,100.50250443118351,103.64644107463891,104.6338645189619,104.0293293390224,104.93410141404108,101.65448409290359,101.70993461611423,101.1032096694493,101.104468066057,103.63215549963176,101.2723893611171,106.95949494413097,104.35531440024346,103.41774404342353,115.24827902605452,100.00000000000009,120.03539528475206
2025-02-01,104.552101767279,104.48393602434709,104.2035483182952,105.10553928681297,104.49799148587029,103.09954852227104,103.48147171074305,108.92925256945254,103.27171342557902,96.6522228588486,100.71187228772064,103.7044540738226,105.52874282347196,105.74070467709655,105.42347389799124,101.88093067621803,101.96491987093324,101.41481867460097,101.26799527895625,104.01883327182243,101.30218358837207,106.99648194597395,104.34465580628344,103.2378759860638,117.38438126203431,100.00000000000009,120.15613310407954
2025-02-02,104.3016131196304,104.11554901218736,103.72898045016026,104.78799368067774,104.24207438508972,103.19383778128744,103.56063745660487,108.92445139575894,103.34624981878164,96.91829771011975,100.8400119918764,103.73091450341217,105.556016811654,105.74070467709655,105.46429326417596,101.99101187997871,102.08708365781392,101.56380637448908,101.29972758149472,104.3024202131575,101.32900694190565,105.7774261267644,104.33399721232333,103.4920381324153,117.38438126203431,100.00000000000009,113.32531187395273
2025-02-03,104.37754681769906,104.19821556245877,103.82868695711991,104.85814838853472,104.33048298533578,103.29076681843827,103.66826186914118,108.9176410988948,103.45116490262043,97.21986726997194,101.04217528320795,103.8598001894206,105.5751874873898,105.78583770390225,105.47056997454327,102.13790971179918,102.25146774137882,101.87391888820495,101.34627020691748,104.55861532161512,101.35541168757679,105.79644028887756,104.42594507050444,103.49125383520094,117.38438126203431,100.00000000000009,113.2774566958267
2025-02-04,104.62010046466294,104.43776176791158,104.0596844921459,105.15856033729,104.55473270913889,103.42362905070469,103.92964526809112,109.59246091385113,103.47807702793556,95.87199311793562,100.791796901012,104.41844384439618,105.84658854522229,106.33637748159614,105.60333932767337,102.45145531833701,102.59620599766357,102.22041500934779,101.56397162094213,105.16856088304588,101.45401708347893,105.8855338444317,104.75908417915166,103.42172352449161,117.38438126203431,100.00000000000009,113.33300673563974
2025-02-05,104.8432800947245,104.64743145151256,104.26247681525525,105.3597817405069,104.84872685297593,103.7453096026101,104.18303912455534,109.74171379651716,104.01177588261328,97.96290835882907,101.66393263927424,104.39215290696838,106.08188529037665,106.32661207436803,105.96034396043176,102.51594341421001,102.65915620674063,102.21298750640534,101.61847263070626,105.3245865598769,101.5291023461377,106.26279448688479,105.12726970177778,104.05443808611304,117.38438126203431,100.00000000000009,113.54198013635629
2025-02-06,105.16291732882881,104.9901899798559,104.35508538826572,105.71027193454587,105.15960080789554,103.92756167310985,104.56880333899642,110.13976434714127,104.71927925623224,97.88041599762067,101.72792593187302,104.56412850375109,107.35677589331327,109.56221260045314,106.26146582498671,102.64211722935471,102.7978066973213,102.2842374719454,101.74965271552479,105.55106875597392,101.56930272625789,106.29796073621884,105.22282998591469,103.87841711888909,117.38438126203431,100.00000000000009,113.8965990006488
2025-02-07,105.23038488407778,105.17041362432079,104.53997604264178,105.86659087013427,105.1787024126731,103.9515271154189,104.50062842557395,110.14903651131092,104.41408680518838,96.02481769716701,100.89191593934865,104.47971084773037,107.51960889053656,109.64403750179208,106.46453075575438,102.73711758168174,102.90373377498861,102.39679119385316,101.76529677131492,105.83972002899966,101.58900993532149,106.5813670817592,105.2171758766176,104.56717779266074,117.38438126203431,100.00000000000009,114.11589168165959
2025-02-08,105.33891116964662,105.37995525999088,104.7432207957185,106.04630622106681,105.27583204381622,104.05223182873722,104.55417467722124,110.145279271269,104.34227327601818,95.18723331834919,100.47438749963277,104.3718278033928,107.75261455692183,109.87327268269105,106.69940899944022,102.90884404517983,103.09784447405308,102.5808830023855,101.79885102203927,106.38211362627241,101.60649261553645,106.79600756539477,105.34053900620242,105.07421882208718,117.38438126203431,100.00000000000009,114.1023927103863
2025-02-09,105.36839082020646,105.41762802869549,104.7887502280921,106.07813711015588,105.30607024423051,104.08584079923958,104.60452517920365,110.14117458210421,104.35625342277864,95.18723331834919,100.49470037539137,104.40711437160532,107.76101109331424,109.87327268269105,106.71197559921279,103.00575337976936,103.2062051696106,102.67700075307492,101.85446556602616,106.61447160546858,101.6244936830025,106.76314813068205,105.34347222026324,104.89736181481945,117.38438126203431,100.00000000000009,114.25251881047589
2025-02-10,105.4687086997415,105.56587856434905,104.97615786789342,106.20728429762237,105.42254350411423,104.21216243877694,104.72198531764147,110.1528099567847,104.37506425859054,95.18723331834917,100.5321921946992,104.47224338903928,107.76335077851131,109.84768964845561,106.72818284888382,103.23591326995289,103.45961682383864,103.34326378003767,101.93335532307621,106.79301268580893,101.69443188307932,106.86820854950022,105.48512413433502,105.06046811329358,117.38438126203431,100.00000000000009,114.27160621456524
2025-02-11,105.72394743237544,105.83184511664179,105.29127574860641,106.43719511076007,105.68740790170604,104.51554135840044,105.03514809389532,110.16092848367265,104.64524655240852,96.17347311624346,101.01488050168655,104.58373732408523,107.846165070519,109.9293755806598,106.81155753051839,103.6821738212127,103.92212711365964,104.09806872514463,102.06125502760129,107.64623881515537,102.02871982997645,106.99943829265837,105.89359707137952,105.04218351723662,117.38438126203431,100.00000000000009,114.33102401117198
2025-02-12,105.93491661056012,106.06178845455258,105.55696003018085,106.63104675148996,105.98438284057447,104.83683807459467,105.29676314296049,110.13276664693888,105.13694416372287,98.57820015991196,101.9544996872344,104.4433482065257,107.9429271735146,109.93305735631702,106.95454713093744,103.85499986265809,104.11942095947478,104.39419027575973,102.13798354893592,107.99125912217424,102.0329447725185,107.35044711661888,106.05985671869398,105.65190630213726,117.38438126203431,100.00000000000009,114.77188565465798
